===== wnba_2009_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Phoenix Mercury*,"26,6",23,11,22,12,"3,68","-0,38","3,30","109,2","104,9",+4.3,"83,7",",306",",271",",567",0,",512","15,2","24,7",",262",0,",463","13,5","68,3",",247",0,US Airways Center
2,Indiana Fever*,"28,7",22,12,22,12,"3,09","-0,36","2,73","98,5","94,5",+4.0,"76,4",",337",",288",",513",0,",450","17,3","28,7",",277",0,",466","20,8","71,0",",250",0,Conseco Fieldhouse
3,Seattle Storm*,"27,5",20,14,20,14,"2,00","-0,20","1,80","99,0","96,3",+2.7,"73,2",",334",",230",",524",0,",470","18,6","29,8",",262",0,",457","18,5","70,4",",237",0,KeyArena at Seattle Center
4,Atlanta Dream*,"26,2",18,16,20,14,"1,88","-0,20","1,69","100,3","98,0",+2.3,"82,1",",311",",154",",518",0,",472","17,6","33,0",",234",0,",460","18,1","70,8",",264",0,Philips Arena
5,Los Angeles Sparks*,"30,0",18,16,18,16,"0,76","-0,10","0,93","97,9","96,8",+1.1,"74,9",",245",",225",",504",0,",462","18,3","33,4",",193",0,",448","15,5","73,1",",215",0,STAPLES Center
6,Detroit Shock*,"29,0",18,16,17,17,"0,24","0,01","0,24","99,3","99,0",+0.3,"76,6",",317",",191",",511",0,",464","17,4","32,3",",237",0,",457","17,2","72,7",",287",0,The Palace of Auburn Hills
7,Connecticut Sun,"25,7",16,18,17,17,"-0,09","0,11","0,02","98,4","98,5","-0,1","77,2",",291",",268",",494",0,",448","14,4","27,5",",217",0,",461","17,6","71,5",",264",0,Mohegan Sun Arena
8,New York Liberty,"25,2",13,21,16,18,"-0,41","-0,02","-0,70","97,1","97,6","-0,5","75,4",",273",",330",",521",0,",476","18,5","24,6",",215",0,",463","18,1","70,7",",249",0,Madison Square Garden (IV)
9,Washington Mystics*,"26,2",16,18,15,19,"-1,09","0,10","-0,99","96,2","97,5","-1,3","78,2",",375",",193",",503",0,",455","19,1","33,0",",263",0,",470","18,6","71,4",",261",0,Verizon Center
10,San Antonio Silver Stars*,"29,3",15,19,15,19,"-1,35","0,16","-1,20","100,6","102,4","-1,8","74,7",",286",",337",",530",0,",486","17,1","25,4",",222",0,",477","16,4","67,8",",214",0,AT&T Center
11,Sacramento Monarchs,"27,7",12,22,13,21,"-2,35","0,26","-2,09","99,7","102,7","-3,0","76,4",",339",",177",",518",0,",461","18,8","35,8",",267",0,",498","18,9","70,1",",216",0,ARCO Arena (II)
12,Minnesota Lynx,"23,7",14,20,13,21,"-2,82","0,31","-2,51","101,3","104,8","-3,5","78,4",",339",",308",",526",0,",474","16,5","27,7",",262",0,",504","17,4","70,6",",243",0,Target Center
13,Chicago Sky,"26,2",16,18,12,22,"-3,53","0,32","-3,22","99,7","104,4","-4,7","75,7",",324",",221",",527",0,",479","17,9","27,8",",247",0,",488","16,2","68,4",",211",0,UIC Pavilion


===== wnba_2009_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Atlanta Dream*,34,6950,",449","10,2",0,",846",",310",",190",",206",",140",",154",0,",475",",613",",421",",398",",355",",305",0,",479",",702",0,",051",",316"
2,Chicago Sky,34,6825,",435","11,0",0,",779",",318",",132",",189",",140",",221",0,",447",",566",",371",",365",",358",",395",0,",489",",903",0,",089",",429"
3,Connecticut Sun,34,6975,",406","12,7",0,",732",",250",",116",",201",",165",",268",0,",439",",546",",354",",406",",375",",316",0,",558",",901",0,",155",",323"
4,Detroit Shock*,34,6975,",430","11,6",0,",809",",282",",106",",248",",172",",191",0,",449",",580",",335",",390",",390",",351",0,",539",",843",0,",144",",317"
5,Indiana Fever*,34,6925,",402","12,3",0,",712",",300",",115",",134",",162",",288",0,",430",",553",",322",",320",",370",",334",0,",513",",845",0,",152",",340"
6,Los Angeles Sparks*,34,6725,",430","11,1",0,",774",",300",",152",",198",",124",",226",0,",469",",605",",439",",362",",345",",297",0,",542",",934",0,",115",",390"
7,Minnesota Lynx,34,6875,",420","11,2",0,",692",",311",",177",",140",",064",",308",0,",453",",560",",373",",338",",403",",348",0,",430",",847",0,",059",",415"
8,New York Liberty,34,6700,",415","11,9",0,",673",",308",",126",",149",",089",",327",0,",443",",538",",405",",324",",368",",358",0,",458",",906",0,",151",",411"
9,Phoenix Mercury*,34,6900,",460","11,3",0,",729",",324",",139",",145",",121",",271",0,",487",",588",",390",",425",",401",",386",0,",478",",813",0,",062",",390"
10,Sacramento Monarchs,34,6850,",431","9,7",0,",823",",343",",192",",165",",122",",177",0,",451",",571",",375",",358",",358",",339",0,",536",",788",0,",072",",357"
11,San Antonio Silver Stars*,34,6950,",427","12,6",0,",663",",270",",144",",158",",090",",337",0,",469",",571",",418",",399",",365",",346",0,",546",",887",0,",068",",320"
12,Seattle Storm*,34,7025,",430","11,0",0,",770",",288",",188",",159",",136",",230",0,",453",",602",",398",",360",",321",",352",0,",528",",854",0,",047",",391"
13,Washington Mystics*,34,6875,",423","10,2",0,",807",",354",",151",",176",",126",",193",0,",446",",562",",344",",345",",386",",326",0,",416",",885",0,",185",",342"


===== wnba_2009_opponent_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Atlanta Dream*,34,6950,",421",11,0,",776",",314",",144",",169",",148",",224",0,",445",",557",",435",",350",",323",",342",0,",561",",873",0,",121",",266"
2,Chicago Sky,34,6825,",442",11,0,",739",",352",",107",",147",",133",",261",0,",476",",571",",449",",339",",399",",347",0,",544",",854",0,",120",",408"
3,Connecticut Sun,34,6975,",426",11,0,",782",",313",",154",",178",",137",",218",0,",455",",583",",336",",373",",405",",322",0,",486",",879",0,",129",",333"
4,Detroit Shock*,34,6975,",410",13,0,",722",",250",",099",",227",",146",",278",0,",436",",557",",404",",340",",402",",340",0,",497",",861",0,",098",",383"
5,Indiana Fever*,34,6925,",429",11,0,",772",",305",",138",",182",",147",",228",0,",462",",616",",338",",415",",318",",319",0,",482",",870",0,",159",",325"
6,Los Angeles Sparks*,34,6725,",400",12,0,",718",",310",",141",",160",",131",",282",0,",424",",503",",430",",343",",331",",339",0,",501",",862",0,",094",",345"
