===== wnba_2000_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Houston Comets*,"29,6",27,5,30,2,"12,78","-0,04","12,74","109,4","91,3",+18.1,"69,9",",335",",259",",569",0,",516","16,8","30,8",",275",0,",438","18,2","71,4",",191",0,Compaq Center
2,Los Angeles Sparks*,"24,6",28,4,26,6,"7,75","0,50","8,25","102,7","92,2",+10.5,"73,0",",354",",231",",535",0,",479","17,1","31,2",",279",0,",426","17,6","72,3",",252",0,Great Western Forum
3,Sacramento Monarchs*,"27,2",21,11,24,8,"5,22","0,59","5,81","103,6","96,2",+7.4,"70,7",",326",",230",",514",0,",475","16,7","38,1",",225",0,",460","19,5","67,0",",214",0,ARCO Arena (II)
4,Phoenix Mercury*,"28,3",20,12,23,9,"4,41","0,86","5,33","102,8","96,3",+6.5,"67,9",",367",",219",",536",0,",481","17,0","30,2",",285",0,",460","20,3","65,0",",230",0,America West Arena
5,New York Liberty*,"28,2",20,12,22,10,"3,53","-0,80","2,73","99,1","93,9",+5.2,"67,5",",312",",218",",520",0,",474","18,7","30,8",",236",0,",439","18,7","67,1",",240",0,Madison Square Garden (IV)
6,Cleveland Rockers*,"26,0",17,15,19,13,"1,97","-1,20","0,77","98,9","96,1",+2.8,"68,0",",312",",223",",526",0,",481","20,6","35,7",",233",0,",473","21,5","68,5",",258",0,Gund Arena
7,Utah Starzz,"27,0",18,14,16,16,"0,19","0,98","1,17","103,1","102,8",+0.3,"73,2",",417",",138",",538",0,",476","19,5","36,8",",321",0,",478","16,1","70,0",",270",0,Delta Center
8,Minnesota Lynx,"24,2",15,17,16,16,"0,16","1,03","1,18","97,8","97,6",+0.2,"69,8",",323",",312",",524",0,",476","19,2","27,6",",245",0,",476","20,9","67,1",",292",0,Target Center
9,Orlando Miracle*,"26,1",16,16,15,17,"-0,78","-0,95","-1,73","98,8","99,9","-1,1","68,7",",286",",222",",513",0,",474","18,4","32,3",",208",0,",472","18,6","63,5",",192",0,TD Waterhouse Centre
10,Washington Mystics*,"26,3",14,18,14,18,"-1,41","-0,36","-1,77","98,7","100,7","-2,0","68,9",",319",",185",",526",0,",489","19,7","32,9",",222",0,",490","17,7","68,4",",204",0,MCI Center
11,Indiana Fever,"24,8",9,23,12,20,"-2,41","-1,25","-3,66","98,7","102,1","-3,4","69,7",",310",",283",",530",0,",486","19,9","31,0",",233",0,",478","18,0","66,8",",269",0,Conseco Fieldhouse
12,Detroit Shock,"25,7",14,18,12,20,"-2,97","-0,85","-3,88","97,9","101,9","-4,0","74,1",",353",",138",",509",0,",458","18,8","34,8",",262",0,",495","19,4","66,1",",244",0,The Palace of Auburn Hills
13,Portland Fire,"25,4",10,22,9,23,"-4,63","1,13","-3,49","92,8","99,2","-6,4","71,2",",381",",237",",505",0,",456","21,7","32,4",",267",0,",467","19,6","67,1",",312",0,Rose Garden Arena
14,Miami Sol,"26,6",13,19,7,25,"-5,31","-1,12","-6,43","86,0","94,0","-8,0","65,7",",374",",175",",443",0,",389","20,2","36,0",",255",0,",462","21,3","68,4",",271",0,AmericanAirlines Arena
15,Charlotte Sting,"27,5",8,24,6,26,"-7,59","-0,30","-7,90","96,7","107,4","-10,7","69,8",",303",",203",",507",0,",461","18,7","31,5",",226",0,",491","15,9","65,9",",276",0,Charlotte Coliseum
16,Seattle Storm,"26,5",6,26,3,29,"-10,91","1,79","-9,12","83,8","99,9","-16,1","67,2",",322",",209",",459",0,",415","20,9","26,2",",218",0,",486","20,8","65,1",",289",0,KeyArena at Seattle Center


===== wnba_2000_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Charlotte Sting,32,6475,",427","9,3",0,",797",",365",",181",",190",",061",",203",0,",449",",550",",380",",352",",353",",339",0,",634",",908",0,",036",",357"
2,Cleveland Rockers*,32,6500,",443","10,3",0,",777",",274",",195",",206",",058",",223",0,",470",",607",",410",",394",",330",",346",0,",591",",780",0,",047",",368"
3,Detroit Shock,32,6425,",438","8,4",0,",862",",386",",184",",249",",043",",138",0,",464",",592",",296",",397",",424",",278",0,",552",",868",0,",007",",500"
4,Houston Comets*,32,6475,",470","10,3",0,",741",",296",",206",",203",",035",",259",0,",512",",663",",419",",426",",288",",350",0,",484",",849",0,",014",",429"
5,Indiana Fever,32,6425,",433","10,9",0,",717",",232",",285",",133",",067",",283",0,",458",",610",",399",",365",",366",",370",0,",552",",870",0,",036",",263"
6,Los Angeles Sparks*,32,6450,",440","10,5",0,",769",",281",",198",",213",",078",",231",0,",473",",659",",341",",351",",467",",332",0,",653",",813",0,",033",",400"
7,Miami Sol,32,6475,",365","10,9",0,",825",",238",",197",",258",",133",",175",0,",384",",550",",304",",306",",356",",274",0,",607",",871",0,",023",",000"
8,Minnesota Lynx,32,6425,",421","11,5",0,",688",",247",",209",",175",",057",",312",0,",449",",570",",352",",391",",462",",357",0,",571",",843",0,",021",",167"
9,New York Liberty*,32,6425,",436","10,3",0,",782",",284",",198",",226",",074",",218",0,",463",",656",",322",",366",",396",",341",0,",557",",822",0,",015",",167"
10,Orlando Miracle*,32,6500,",436","10,5",0,",778",",256",",192",",210",",068",",222",0,",463",",581",",371",",404",",438",",342",0,",493",",697",0,",019",",625"
11,Phoenix Mercury*,32,6425,",446","10,4",0,",781",",283",",168",",231",",072",",219",0,",483",",639",",396",",373",",438",",315",0,",507",",823",0,",046",",333"
12,Portland Fire,32,6525,",416","9,9",0,",763",",287",",239",",189",",048",",237",0,",442",",581",",367",",350",",341",",335",0,",568",",897",0,",009",",750"
13,Sacramento Monarchs*,32,6400,",440","9,8",0,",770",",259",",293",",174",",043",",230",0,",478",",640",",394",",386",",453",",309",0,",610",",838",0,",017",",500"
14,Seattle Storm,32,6475,",383","10,3",0,",791",",191",",349",",194",",056",",209",0,",406",",617",",342",",328",",347",",299",0,",525",",890",0,",044",",188"
15,Utah Starzz,32,6400,",453","8,8",0,",862",",302",",252",",219",",061",",138",0,",471",",615",",358",",404",",448",",336",0,",562",",795",0,",008",",000"
16,Washington Mystics*,32,6400,",459","10,0",0,",815",",252",",268",",224",",072",",185",0,",489",",711",",418",",355",",400",",325",0,",585",",899",0,",045",",533"


===== wnba_2000_opponent_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Charlotte Sting,32,6475,",455",10,0,",781",",321",",170",",232",",059",",219",0,",492",",617",",424",",407",",336",",326",0,",634",",913",0,",047",",350"
2,Cleveland Rockers*,32,6500,",440",10,0,",791",",265",",209",",212",",052",",209",0,",470",",631",",348",",394",",467",",323",0,",617",",874",0,",033",",167"
3,Detroit Shock,32,6425,",460",9,0,",811",",365",",170",",241",",036",",189",0,",482",",600",",383",",376",",479",",366",0,",534",",750",0,",046",",412"
4,Houston Comets*,32,6475,",406",10,0,",784",",276",",231",",206",",072",",216",0,",436",",592",",327",",355",",417",",297",0,",560",",823",0,",017",",429"
5,Indiana Fever,32,6425,",449",10,0,",808",",233",",305",",194",",077",",192",0,",483",",660",",424",",394",",413",",304",0,",590",",890",0,",042",",267"
6,Los Angeles Sparks*,32,6450,",395",10,0,",790",",251",",282",",199",",058",",210",0,",422",",594",",325",",350",",389",",295",0,",528",",820",0,",022",",222"
7,Miami Sol,32,6475,",427",10,0,",812",",311",",210",",211",",081",",188",0,",439",",587",",332",",354",",370",",371",0,",530",",846",0,",029",",222"
