===== wnba_2007_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Detroit Shock*,"27,7",24,10,24,10,"4,62","-0,24","4,38","99,9","94,1",+5.8,"78,8",",347",",195",",517",0,",465","17,8","32,8",",263",0,",441","17,0","75,1",",242",0,The Palace of Auburn Hills
2,Indiana Fever*,"28,6",21,13,22,12,"3,24","-0,10","3,14","95,3","91,1",+4.2,"75,7",",285",",252",",509",0,",462","19,5","30,0",",221",0,",438","19,9","68,8",",205",0,Conseco Fieldhouse
3,Phoenix Mercury*,"26,6",23,11,22,12,"3,56","-0,54","3,02","105,4","101,2",+4.2,"83,8",",312",",332",",550",0,",498","15,0","22,8",",255",0,",462","17,3","66,2",",226",0,US Airways Center
4,Seattle Storm*,"26,3",17,17,21,13,"2,56","-0,62","1,94","104,1","100,8",+3.3,"76,9",",324",",289",",541",0,",487","17,4","31,1",",263",0,",467","16,1","71,1",",206",0,KeyArena at Seattle Center
5,Connecticut Sun*,"27,5",18,16,21,13,"2,50","-0,01","2,40","99,6","96,4",+3.2,"77,7",",268",",242",",514",0,",470","17,0","29,7",",209",0,",456","16,7","72,0",",205",0,Mohegan Sun Arena
6,Sacramento Monarchs*,"27,3",19,15,19,15,"1,38","-0,36","1,03","97,3","95,5",+1.8,"74,7",",336",",194",",497",0,",442","19,4","38,6",",258",0,",473","21,5","70,1",",246",0,ARCO Arena (II)
7,San Antonio Silver Stars*,"27,1",20,14,19,15,"0,97","-0,13","0,84","97,9","96,6",+1.3,"74,8",",265",",260",",518",0,",472","18,7","29,4",",213",0,",457","19,3","67,9",",247",0,AT&T Center
8,Washington Mystics,"27,3",16,18,15,19,"-1,59","0,41","-1,18","96,8","98,9","-2,1","77,3",",387",",243",",509",0,",442","18,4","28,9",",308",0,",456","18,4","67,2",",278",0,Verizon Center
9,Chicago Sky,"25,6",14,20,13,21,"-2,53","0,51","-2,02","96,3","99,6","-3,3","75,2",",318",",239",",486",0,",447","16,4","31,2",",215",0,",470","18,3","67,4",",223",0,UIC Pavilion
10,New York Liberty*,"24,6",16,18,13,21,"-2,68","0,52","-2,07","93,1","96,7","-3,6","75,5",",277",",314",",515",0,",475","20,7","25,5",",206",0,",454","18,2","67,4",",216",0,Madison Square Garden (IV)
11,Minnesota Lynx,"23,7",10,24,12,22,"-3,41","0,18","-3,23","98,4","102,7","-4,3","78,0",",286",",211",",497",0,",447","17,5","33,2",",225",0,",487","17,2","71,2",",280",0,Target Center
12,Houston Comets,"27,6",13,21,12,22,"-3,47","0,18","-3,29","95,6","100,1","-4,5","77,2",",336",",170",",509",0,",455","20,4","34,2",",258",0,",468","18,5","69,2",",264",0,Toyota Center
13,Los Angeles Sparks,"27,0",10,24,10,24,"-5,15","0,20","-4,95","94,5","101,0","-6,5","77,7",",272",",198",",491",0,",443","18,1","29,9",",214",0,",474","17,7","69,5",",275",0,STAPLES Center


===== wnba_2007_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Chicago Sky,34,6972,",406","11,3",0,",761",",319",",108",",193",",141",",239",0,",426",",545",",339",",375",",295",",342",0,",589",",871",0,",072",",308"
2,Connecticut Sun*,34,6725,",430","11,7",0,",754",",276",",150",",184",",144",",246",0,",459",",614",",345",",388",",372",",341",0,",582",",769",0,",082",",298"
3,Detroit Shock*,34,6850,",430","10,7",0,",805",",326",",121",",246",",111",",195",0,",447",",551",",344",",373",",418",",357",0,",538",",791",0,",106",",383"
4,Houston Comets,34,6800,",426","10,1",0,",830",",323",",178",",201",",128",",170",0,",442",",575",",363",",342",",376",",345",0,",563",",905",0,",132",",292"
5,Indiana Fever*,34,6875,",419","11,6",0,",748",",290",",148",",179",",132",",252",0,",444",",600",",330",",341",",365",",344",0,",488",",851",0,",121",",455"
6,Los Angeles Sparks,34,6900,",408","10,7",0,",802",",311",",145",",209",",137",",198",0,",422",",513",",409",",351",",337",",351",0,",536",",850",0,",035",",188"
7,Minnesota Lynx,34,6875,",412","10,9",0,",789",",277",",179",",204",",107",",211",0,",435",",561",",382",",371",",320",",329",0,",547",",883",0,",081",",250"
8,New York Liberty*,34,6650,",417","12,1",0,",687",",296",",107",",195",",090",",313",0,",437",",546",",269",",400",",358",",372",0,",470",",844",0,",121",",354"
9,Phoenix Mercury*,34,6850,",439","12,1",0,",668",",300",",124",",146",",099",",332",0,",482",",609",",323",",415",",397",",353",0,",556",",880",0,",062",",280"
10,Sacramento Monarchs*,34,6950,",407","9,9",0,",806",",346",",167",",202",",091",",194",0,",419",",520",",339",",338",",361",",357",0,",537",",882",0,",051",",455"
11,San Antonio Silver Stars*,34,6875,",424","11,5",0,",740",",290",",139",",174",",110",",260",0,",445",",547",",373",",354",",396",",366",0,",536",",802",0,",085",",396"
12,Seattle Storm*,34,6825,",436","11,7",0,",711",",267",",176",",173",",095",",289",0,",471",",604",",407",",379",",383",",351",0,",477",",804",0,",161",",320"
