===== wnba_2021_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Connecticut Sun*,"28,3",26,6,28,4,"9,81","-0,95","8,86","106,9","93,7",+13.2,"74,0",",270",",298",",543",0,",497","15,9","31,2",",220",0,",459","16,1","82,1",",201",0,Mohegan Sun Arena
2,Las Vegas Aces*,"26,4",24,8,26,6,"9,06","-0,62","8,44","109,1","98,0",+11.1,"80,8",",312",",192",",559",0,",508","12,6","21,3",",255",0,",464","12,5","80,0",",165",0,Michelob Ultra Arena
3,Seattle Storm*,"28,1",21,11,22,10,"4,44","-0,63","3,80","106,3","100,7",+5.6,"78,2",",246",",328",",556",0,",512","13,9","20,9",",206",0,",483","14,4","78,6",",180",0,Angels of the Winds Arena
4,Minnesota Lynx*,"27,6",22,10,21,11,"4,00","-0,37","3,63","104,2","99,1",+5.1,"78,7",",260",",296",",553",0,",508","15,8","22,3",",218",0,",476","14,6","79,7",",194",0,Target Center
5,Phoenix Mercury*,"28,4",19,13,19,13,"2,56","-0,12","2,45","106,5","103,2",+3.3,"76,4",",295",",332",",553",0,",507","14,7","23,8",",235",0,",466","11,3","75,1",",167",0,Phoenix Suns Arena
6,Chicago Sky*,"28,4",16,16,18,14,"1,31","-0,22","1,10","102,9","101,3",+1.6,"79,6",",243",",304",",538",0,",493","15,1","23,8",",205",0,",480","15,9","73,9",",212",0,Wintrust Arena
7,Dallas Wings*,"24,8",14,18,15,17,"-0,53","0,30","-0,23","104,3","105,0","-0,7","77,2",",233",",327",",521",0,",477","14,1","27,8",",193",0,",505","14,1","77,6",",206",0,College Park Center
8,Washington Mystics,"28,8",12,20,11,21,"-3,84","0,26","-3,58","101,5","106,4","-4,9","78,3",",251",",396",",519",0,",475","13,7","21,9",",203",0,",520","15,3","76,4",",208",0,St. Elizabeths East Arena
9,Los Angeles Sparks,"27,5",12,20,10,22,"-4,34","0,55","-3,79","93,7","99,3","-5,6","77,1",",237",",306",",501",0,",462","15,4","17,4",",181",0,",476","19,2","71,4",",267",0,STAPLES Center
10,Atlanta Dream,"27,4",8,24,9,23,"-5,63","0,24","-5,38","99,3","106,4","-7,1","78,6",",214",",269",",489",0,",459","12,1","24,6",",154",0,",520","16,8","73,7",",234",0,Gateway Center
11,New York Liberty*,"25,7",12,20,7,25,"-7,03","0,71","-6,32","97,0","105,7","-8,7","80,6",",222",",420",",541",0,",504","18,2","18,4",",181",0,",488","13,2","75,2",",203",0,Barclays Center
12,Indiana Fever,"27,3",6,26,5,27,"-9,81","0,85","-8,97","97,4","110,1","-12,7","77,3",",249",",253",",498",0,",453","15,4","27,4",",199",0,",517","13,6","75,6",",222",0,Indiana Farmers Coliseum


===== wnba_2021_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Atlanta Dream,32,6450,",417","13,1",0,",731",",234",",188",",128",",182",",269",0,",456",",593",",413",",389",",372",",310",0,",496",",862",0,",166",",352"
2,Chicago Sky*,32,6500,",441","12,5",0,",696",",275",",212",",106",",103",",304",0,",484",",616",",450",",382",",303",",343",0,",651",",888",0,",146",",424"
3,Connecticut Sun*,32,6450,",444","12,5",0,",702",",281",",201",",125",",094",",298",0,",482",",631",",423",",354",",330",",356",0,",546",",848",0,",168",",333"
4,Dallas Wings*,32,6450,",420","13,6",0,",673",",217",",215",",121",",120",",327",0,",451",",622",",392",",343",",358",",354",0,",512",",775",0,",119",",352"
5,Indiana Fever,32,6400,",417","12,8",0,",747",",271",",181",",103",",192",",253",0,",461",",581",",391",",406",",388",",284",0,",541",",809",0,",145",",350"
6,Los Angeles Sparks,32,6450,",411","14,2",0,",694",",198",",242",",121",",134",",306",0,",444",",652",",365",",362",",351",",335",0,",476",",856",0,",141",",385"
7,Las Vegas Aces*,32,6475,",472","12,1",0,",808",",175",",294",",181",",158",",192",0,",495",",665",",505",",387",",411",",375",0,",587",",864",0,",132",",368"
8,Minnesota Lynx*,32,6450,",458","12,8",0,",704",",238",",226",",124",",116",",296",0,",507",",654",",449",",425",",406",",340",0,",597",",907",0,",143",",385"
9,New York Liberty*,32,6425,",428","14,7",0,",580",",191",",216",",078",",096",",420",0,",475",",666",",399",",376",",347",",362",0,",571",",879",0,",171",",441"
10,Phoenix Mercury*,32,6450,",450","13,1",0,",668",",224",",258",",084",",102",",332",0,",501",",619",",484",",384",",381",",346",0,",621",",797",0,",195",",368"
11,Seattle Storm*,32,6525,",450","14,5",0,",672",",190",",235",",120",",126",",328",0,",484",",668",",442",",370",",396",",380",0,",608",",891",0,",140",",386"
12,Washington Mystics,32,6425,",410","15,0",0,",604",",127",",258",",130",",088",",396",0,",464",",688",",456",",344",",338",",328",0,",552",",882",0,",157",",370"


===== wnba_2021_opponent_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Atlanta Dream,32,6450,",457",13,0,",672",",245",",195",",132",",100",",328",0,",492",",624",",443",",409",",373",",386",0,",607",",907",0,",197",",394"
2,Chicago Sky*,32,6500,",433",12,0,",733",",290",",211",",103",",130",",267",0,",463",",575",",439",",348",",341",",352",0,",576",",795",0,",188",",295"
3,Connecticut Sun*,32,6450,",409",13,0,",676",",230",",203",",121",",122",",324",0,",456",",580",",421",",394",",342",",310",0,",581",",891",0,",164",",368"
4,Dallas Wings*,32,6450,",449",13,0,",672",",231",",236",",107",",098",",328",0,",503",",667",",447",",391",",374",",339",0,",597",",883",0,",155",",330"
5,Indiana Fever,32,6400,",459",13,0,",689",",242",",199",",112",",136",",311",0,",498",",638",",444",",443",",373",",372",0,",595",",825",0,",157",",434"
6,Los Angeles Sparks,32,6450,",419",14,0,",672",",200",",231",",120",",121",",328",0,",457",",667",",391",",362",",328",",343",0,",528",",886",0,",208",",355"
