===== wnba_2003_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Detroit Shock*,"24,2",25,9,24,10,"4,65","-0,64","4,01","100,4","94,2",+6.2,"73,7",",440",",161",",534",0,",481","20,3","36,0",",311",0,",434","16,4","68,6",",180",0,The Palace of Auburn Hills
2,Seattle Storm,"26,6",18,16,23,11,"3,35","-0,25","3,10","102,8","97,9",+4.9,"67,8",",277",",244",",520",0,",476","16,9","33,2",",216",0,",449","16,6","67,5",",216",0,KeyArena at Seattle Center
3,Houston Comets*,"28,5",20,14,22,12,"3,00","-0,36","2,64","98,3","93,8",+4.5,"66,9",",313",",180",",515",0,",462","17,1","27,3",",247",0,",448","16,2","71,9",",160",0,Compaq Center
4,Sacramento Monarchs*,"28,7",19,15,21,13,"2,44","-0,40","2,04","95,9","92,5",+3.4,"70,2",",297",",224",",482",0,",445","16,2","31,7",",202",0,",447","20,4","67,5",",218",0,ARCO Arena (II)
5,Los Angeles Sparks*,"28,0",24,10,20,14,"1,97","-0,36","1,61","100,1","97,4",+2.7,"72,4",",317",",247",",512",0,",458","16,2","29,9",",251",0,",449","16,0","72,0",",235",0,STAPLES Center
6,Charlotte Sting*,"28,7",18,16,18,16,"0,65","-0,05","0,60","101,1","100,1",+1.0,"64,0",",314",",275",",518",0,",468","18,8","35,5",",242",0,",452","17,6","62,0",",251",0,Charlotte Coliseum
7,Cleveland Rockers*,"25,1",17,17,18,16,"0,56","-0,09","0,47","97,5","96,7",+0.8,"67,0",",326",",215",",494",0,",447","17,1","33,1",",235",0,",453","17,5","70,6",",241",0,Gund Arena
8,Indiana Fever,"26,9",16,18,18,16,"0,47","0,14","0,61","101,5","100,8",+0.7,"67,0",",280",",298",",517",0,",469","17,3","33,0",",223",0,",480","19,0","67,9",",257",0,Conseco Fieldhouse
9,Minnesota Lynx*,"27,3",18,16,18,16,"0,29","-0,05","0,24","100,2","99,8",+0.4,"69,3",",315",",265",",528",0,",488","19,9","35,6",",228",0,",459","16,7","68,1",",229",0,Target Center
10,New York Liberty,"29,8",16,18,16,18,"-0,38","0,08","-0,30","98,1","98,7","-0,6","66,7",",279",",260",",519",0,",476","17,9","26,9",",214",0,",459","17,8","67,8",",234",0,Madison Square Garden (IV)
11,Connecticut Sun*,"27,9",18,16,16,18,"-0,74","0,23","-0,50","98,8","99,8","-1,0","70,2",",307",",261",",500",0,",453","15,4","29,1",",228",0,",452","16,6","67,6",",242",0,Mohegan Sun Arena
12,Washington Mystics,"25,4",9,25,9,25,"-4,94","0,50","-4,44","97,3","104,3","-7,0","69,7",",231",",230",",483",0,",445","16,1","32,8",",174",0,",489","16,7","67,8",",250",0,MCI Center
13,Phoenix Mercury,"25,3",8,26,8,26,"-5,09","0,61","-4,48","88,4","95,6","-7,2","68,6",",265",",167",",448",0,",410","17,0","30,6",",181",0,",483","22,2","68,0",",250",0,America West Arena
14,San Antonio Silver Stars,"28,4",12,22,7,27,"-6,24","0,63","-5,61","90,6","99,2","-8,6","71,7",",356",",152",",463",0,",405","17,7","30,9",",260",0,",433","14,5","67,1",",250",0,AT&T Center


===== wnba_2003_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Charlotte Sting*,34,6850,",418","10,5",0,",725",",321",",160",",188",",056",",275",0,",440",",546",",362",",360",",321",",362",0,",555",",888",0,",031",",375"
2,Cleveland Rockers*,34,6825,",413","10,2",0,",785",",302",",192",",227",",064",",215",0,",439",",552",",343",",391",",362",",318",0,",578",",919",0,",024",",200"
3,Connecticut Sun*,34,6875,",411","10,9",0,",739",",294",",182",",181",",081",",261",0,",442",",545",",358",",396",",363",",322",0,",539",",847",0,",022",",333"
4,Detroit Shock*,34,6900,",450","8,7",0,",839",",384",",192",",216",",047",",161",0,",462",",571",",354",",382",",379",",387",0,",571",",808",0,",059",",474"
5,Houston Comets*,34,6825,",432","10,0",0,",820",",277",",213",",270",",060",",180",0,",454",",570",",408",",400",",322",",334",0,",509",",887",0,",038",",154"
6,Indiana Fever,34,6875,",417","10,6",0,",702",",313",",221",",126",",041",",298",0,",446",",554",",351",",370",",361",",350",0,",582",",824",0,",058",",343"
7,Los Angeles Sparks*,34,6900,",418","10,5",0,",753",",314",",176",",192",",071",",247",0,",447",",559",",361",",368",",375",",330",0,",619",",810",0,",021",",091"
8,Minnesota Lynx*,34,6850,",442","9,9",0,",736",",357",",176",",151",",051",",264",0,",478",",586",",385",",352",",416",",344",0,",609",",872",0,",033",",412"
9,New York Liberty,34,6850,",429","10,6",0,",740",",319",",143",",214",",064",",260",0,",453",",576",",360",",347",",398",",362",0,",602",",768",0,",036",",111"
10,Phoenix Mercury,34,6925,",382","10,3",0,",833",",249",",212",",303",",069",",167",0,",393",",468",",387",",346",",340",",331",0,",545",",759",0,",051",",222"
11,Sacramento Monarchs*,34,6825,",409","10,2",0,",776",",262",",259",",192",",063",",224",0,",436",",563",",375",",361",",383",",317",0,",610",",893",0,",023",",273"
12,San Antonio Silver Stars,34,6825,",383","9,3",0,",848",",277",",286",",223",",061",",152",0,",399",",533",",329",",359",",260",",295",0,",495",",882",0,",035",",364"
13,Seattle Storm,34,6850,",435","10,3",0,",756",",278",",234",",184",",060",",244",0,",469",",593",",395",",388",",423",",332",0,",572",",807",0,",050",",360"
14,Washington Mystics,34,6875,",409","11,2",0,",770",",229",",213",",249",",079",",230",0,",438",",621",",358",",374",",331",",311",0,",575",",911",0,",038",",368"


===== wnba_2003_opponent_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Charlotte Sting*,34,6850,",415",9,0,",786",",380",",161",",188",",056",",214",0,",436",",553",",326",",318",",364",",339",0,",563",",899",0,",059",",333"
2,Cleveland Rockers*,34,6825,",420",9,0,",816",",338",",225",",208",",044",",184",0,",434",",537",",357",",349",",435",",358",0,",592",",835",0,",017",",500"
3,Connecticut Sun*,34,6875,",411",10,0,",745",",316",",189",",170",",070",",255",0,",441",",540",",329",",380",",449",",321",0,",582",",872",0,",034",",222"
4,Detroit Shock*,34,6900,",399",11,0,",763",",276",",176",",252",",059",",237",0,",430",",562",",363",",361",",304",",298",0,",512",",745",0,",033",",278"
5,Houston Comets*,34,6825,",406",11,0,",754",",275",",180",",217",",081",",246",0,",428",",589",",311",",357",",333",",338",0,",569",",846",0,",030",",133"
6,Indiana Fever,34,6875,",439",10,0,",779",",278",",222",",208",",072",",221",0,",457",",540",",404",",428",",387",",373",0,",628",",911",0,",062",",385"
7,Los Angeles Sparks*,34,6900,",403",11,0,",748",",272",",189",",224",",063",",252",0,",417",",521",",387",",344",",316",",363",0,",597",",878",0,",026",",286"
8,Minnesota Lynx*,34,6850,",425",10,0,",784",",298",",223",",204",",060",",216",0,",455",",579",",380",",377",",382",",316",0,",569",",773",0,",027",",333"
9,New York Liberty,34,6850,",419",10,0,",762",",314",",181",",205",",062",",238",0,",446",",535",",417",",374",",322",",332",0,",559",",865",0,",032",",333"
10,Phoenix Mercury,34,6925,",447",9,0,",801",",335",",205",",207",",055",",199",0,",467",",568",",424",",381",",330",",367",0,",569",",824",0,",043",",250"
11,Sacramento Monarchs*,34,6825,",410",11,0,",765",",249",",233",",215",",068",",235",0,",438",",558",",379",",381",",375",",319",0,",579",",872",0,",015",",286"
12,San Antonio Silver Stars,34,6825,",398",10,0,",778",",270",",228",",216",",064",",222",0,",424",",549",",350",",364",",360",",309",0,",560",",859",0,",054",",308"
13,Seattle Storm,34,6850,",414",10,0,",786",",289",",239",",207",",051",",214",0,",436",",610",",316",",357",",340",",332",0,",482",",821",0,",041",",389"
14,Washington Mystics,34,6875,",447",10,0,",763",",286",",219",",191",",066",",237",0,",476",",611",",379",",434",",333",",355",0,",606",",842",0,",041",",300"


