===== wnba_2014_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Phoenix Mercury*,"28,7",29,5,29,5,"9,41","-0,67","8,74","107,8","95,7",+12.1,"76,6",",316",",234",",574",0,",525","15,2","22,3",",257",0,",441","14,8","72,5",",170",0,US Airways Center
2,Minnesota Lynx*,"27,6",25,9,23,11,"4,47","-0,14","4,34","105,6","99,8",+5.8,"76,5",",281",",166",",541",0,",495","14,0","25,9",",224",0,",469","14,6","74,9",",183",0,Target Center
3,Atlanta Dream*,"27,5",19,15,20,14,"2,06","-0,71","1,35","99,0","96,5",+2.5,"79,3",",290",",210",",506",0,",464","16,8","32,3",",213",0,",466","18,3","72,9",",227",0,Philips Arena
4,Washington Mystics*,"25,6",16,18,18,16,"0,44","-0,59","-0,15","97,9","97,3",+0.6,"73,9",",259",",253",",510",0,",465","17,5","29,2",",207",0,",443","14,2","71,3",",193",0,Verizon Center
5,Los Angeles Sparks*,"27,4",16,18,17,17,"-0,21","0,57","0,36","99,1","99,4","-0,3","76,7",",251",",124",",519",0,",477","16,3","26,3",",200",0,",485","18,0","72,5",",210",0,STAPLES Center
6,Indiana Fever*,"26,0",16,18,15,19,"-0,97","-0,32","-1,29","99,0","100,3","-1,3","73,8",",325",",233",",509",0,",459","16,9","30,5",",245",0,",473","17,7","71,9",",280",0,Bankers Life Fieldhouse
7,Connecticut Sun,"25,4",13,21,14,20,"-1,82","-0,30","-2,12","97,9","100,2","-2,3","76,5",",255",",197",",486",0,",446","15,9","32,5",",189",0,",474","17,5","70,5",",252",0,Mohegan Sun Arena
8,San Antonio Stars*,"27,3",16,18,14,20,"-1,76","0,67","-1,10","102,3","104,6","-2,3","74,9",",238",",275",",522",0,",479","14,5","25,4",",196",0,",507","16,2","73,3",",213",0,AT&T Center
9,Chicago Sky*,"25,4",15,19,14,20,"-2,03","-0,19","-2,22","98,2","100,8","-2,6","76,7",",289",",159",",512",0,",460","16,2","25,8",",234",0,",453","14,5","69,5",",219",0,Allstate Arena
10,Tulsa Shock,"24,4",12,22,14,20,"-2,09","0,71","-1,38","104,8","107,5","-2,7","76,6",",321",",257",",516",0,",466","14,8","32,3",",246",0,",501","15,4","71,2",",272",0,BOK Center
11,New York Liberty,"27,9",15,19,12,22,"-3,06","-0,14","-3,20","94,4","98,4","-4,0","75,6",",283",",152",",491",0,",445","16,4","26,6",",213",0,",465","15,3","74,8",",206",0,Madison Square Garden (IV)
12,Seattle Storm,"28,7",12,22,10,24,"-4,44","1,11","-3,33","96,6","102,7","-6,1","72,6",",262",",292",",527",0,",485","17,9","20,7",",204",0,",491","15,7","72,9",",214",0,KeyArena at Seattle Center


===== wnba_2014_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Atlanta Dream*,34,6975,",433","11,5",0,",789",",316",",174",",126",",174",",211",0,",467",",656",",345",",343",",336",",303",0,",616",",745",0,",111",",286"
2,Chicago Sky*,34,6875,",434","11,8",0,",840",",295",",165",",140",",242",",160",0,",453",",584",",332",",430",",387",",332",0,",541",",790",0,",159",",333"
3,Connecticut Sun,34,6875,",415","11,2",0,",803",",319",",206",",110",",168",",197",0,",438",",604",",333",",332",",318",",322",0,",441",",695",0,",096",",511"
4,Indiana Fever*,34,6900,",418","11,9",0,",767",",317",",156",",101",",192",",233",0,",440",",555",",345",",379",",362",",346",0,",451",",874",0,",241",",393"
5,Los Angeles Sparks*,34,6925,",457","11,1",0,",876",",276",",215",",160",",225",",124",0,",477",",652",",397",",377",",409",",316",0,",595",",708",0,",131",",378"
6,Minnesota Lynx*,34,6875,",467","11,8",0,",834",",277",",165",",167",",224",",166",0,",493",",677",",386",",432",",391",",338",0,",618",",852",0,",129",",429"
7,New York Liberty,34,6875,",422","11,5",0,",848",",260",",217",",163",",208",",152",0,",443",",578",",365",",405",",385",",305",0,",546",",864",0,",198",",388"
8,Phoenix Mercury*,34,6875,",484","12,1",0,",766",",267",",197",",144",",157",",234",0,",525",",688",",463",",415",",427",",350",0,",592",",809",0,",230",",410"
9,San Antonio Stars*,34,6900,",430","12,8",0,",725",",289",",145",",112",",179",",275",0,",457",",620",",345",",339",",359",",359",0,",544",",920",0,",152",",469"
10,Seattle Storm,34,6875,",436","13,3",0,",708",",192",",241",",124",",151",",292",0,",478",",764",",364",",384",",371",",336",0,",548",",920",0,",187",",375"
11,Tulsa Shock,34,6875,",427","11,4",0,",744",",276",",259",",107",",103",",256",0,",469",",688",",357",",316",",321",",305",0,",447",",842",0,",220",",356"
12,Washington Mystics*,34,6975,",425","13,1",0,",747",",229",",174",",169",",176",",253",0,",461",",623",",420",",381",",369",",317",0,",580",",747",0,",105",",390"


===== wnba_2014_opponent_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Atlanta Dream*,34,6975,",428",12,0,",784",",293",",172",",129",",190",",216",0,",448",",576",",339",",434",",357",",355",0,",594",",870",0,",219",",394"
2,Chicago Sky*,34,6875,",420",12,0,",787",",303",",168",",130",",185",",213",0,",448",",611",",339",",329",",364",",315",0,",570",",868",0,",179",",322"
3,Connecticut Sun,34,6875,",443",11,0,",805",",319",",192",",135",",158",",195",0,",472",",641",",367",",354",",360",",322",0,",522",",841",0,",161",",406"
4,Indiana Fever*,34,6900,",443",12,0,",803",",306",",171",",133",",193",",197",0,",477",",625",",361",",422",",381",",305",0,",540",",760",0,",149",",377"
5,Los Angeles Sparks*,34,6925,",450",12,0,",776",",277",",222",",120",",157",",224",0,",488",",682",",386",",390",",368",",315",0,",561",",880",0,",181",",352"
6,Minnesota Lynx*,34,6875,",423",13,0,",733",",265",",172",",121",",174",",267",0,",452",",612",",350",",369",",365",",346",0,",545",",824",0,",150",",457"
