===== wnba_2006_teams_advanced.txt =====
Offense Four Factors,Defense Four Factors,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena
1,Connecticut Sun*,"27,2",26,8,28,6,"7,82","-1,07","6,76","102,9","92,7",+10.2,"76,4",",305",",230",",534",0,",482","17,0","30,4",",246",0,",437","15,9","71,6",",152",0,Mohegan Sun Arena
2,Detroit Shock*,"26,7",23,11,24,10,"4,21","-0,67","3,54","98,3","92,7",+5.6,"75,3",",336",",186",",496",0,",445","17,4","34,8",",249",0,",429","17,0","73,1",",244",0,The Palace of Auburn Hills
3,Sacramento Monarchs*,"27,1",21,13,23,11,"3,91","-0,07","3,84","99,6","94,4",+5.2,"74,1",",338",",211",",504",0,",455","17,7","36,6",",247",0,",470","21,5","71,0",",249",0,ARCO Arena (II)
4,Indiana Fever*,"27,4",21,13,23,11,"3,50","-0,60","2,90","96,1","91,4",+4.7,"74,0",",315",",257",",499",0,",447","17,8","30,5",",242",0,",466","21,2","72,4",",202",0,Conseco Fieldhouse
5,Los Angeles Sparks*,"26,6",25,9,22,12,"2,91","-0,08","2,83","98,5","94,7",+3.8,"76,7",",331",",172",",512",0,",464","17,5","31,9",",246",0,",445","18,2","71,7",",245",0,STAPLES Center
6,Washington Mystics*,"28,2",18,16,21,13,"2,65","-0,65","2,00","104,3","100,9",+3.4,"76,9",",325",",237",",546",0,",505","17,7","31,4",",240",0,",481","18,8","70,6",",302",0,Verizon Center
7,Phoenix Mercury,"25,7",18,16,20,14,"2,21","0,09","2,47","107,5","104,7",+2.8,"79,8",",284",",296",",542",0,",499","14,0","27,6",",222",0,",478","16,4","66,4",",267",0,US Airways Center
8,Seattle Storm*,"25,8",18,16,20,14,"2,03","0,15","2,18","102,0","99,3",+2.7,"76,2",",335",",224",",542",0,",490","19,0","31,6",",265",0,",461","16,1","71,8",",239",0,KeyArena at Seattle Center
9,Houston Comets*,"29,8",18,16,20,14,"1,71","-0,04","1,66","96,8","94,6",+2.2,"74,7",",323",",225",",523",0,",483","19,1","27,8",",230",0,",449","17,2","70,9",",199",0,Toyota Center
10,San Antonio Silver Stars,"26,0",13,21,13,21,"-2,35","0,26","-2,09","97,8","100,9","-3,1","75,9",",298",",247",",495",0,",448","16,1","29,0",",224",0,",467","15,9","68,6",",217",0,AT&T Center
11,Charlotte Sting,"26,4",11,23,12,22,"-3,38","0,37","-3,01","92,5","96,9","-4,4","77,7",",357",",250",",487",0,",437","18,6","28,5",",253",0,",460","19,9","66,9",",276",0,Time Warner Cable Arena
12,Minnesota Lynx,"24,0",10,24,8,26,"-6,24","0,64","-5,60","96,7","104,9","-8,2","76,4",",308",",190",",502",0,",461","17,4","29,0",",219",0,",473","14,3","68,4",",237",0,Target Center
13,New York Liberty,"25,3",11,23,6,28,"-8,24","0,78","-7,64","93,0","104,4","-11,4","73,8",",314",",311",",504",0,",450","19,8","25,5",",247",0,",489","16,6","68,1",",259",0,Madison Square Garden (IV)
14,Chicago Sky,"25,0",5,29,4,30,"-10,74","0,90","-9,83","91,6","106,0","-14,4","74,6",",296",",246",",472",0,",431","17,7","29,3",",206",0,",499","17,8","64,2",",254",0,UIC Pavilion


===== wnba_2006_teams_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Charlotte Sting,34,6825,",397","10,6",0,",750",",346",",140",",163",",101",",250",0,",421",",516",",326",",334",",368",",324",0,",542",",875",0,",068",",162"
2,Chicago Sky,34,6800,",394","11,0",0,",754",",304",",167",",175",",108",",246",0,",428",",539",",408",",352",",269",",293",0,",534",",860",0,",110",",288"
3,Connecticut Sun*,34,6825,",443","11,3",0,",770",",304",",146",",194",",125",",230",0,",474",",613",",346",",394",",408",",341",0,",595",",856",0,",141",",361"
4,Detroit Shock*,34,6825,",414","10,4",0,",814",",332",",143",",230",",109",",186",0,",434",",577",",293",",342",",372",",329",0,",586",",831",0,",133",",382"
5,Houston Comets*,34,6925,",442","11,1",0,",775",",291",",153",",236",",095",",225",0,",467",",616",",411",",339",",415",",358",0,",509",",864",0,",100",",404"
6,Indiana Fever*,34,6850,",407","11,6",0,",743",",264",",191",",164",",124",",257",0,",441",",587",",359",",315",",419",",310",0,",499",",883",0,",158",",322"
7,Los Angeles Sparks*,34,6825,",438","10,8",0,",828",",307",",133",",226",",161",",172",0,",468",",616",",382",",376",",387",",294",0,",604",",865",0,",098",",270"
8,Minnesota Lynx,34,6825,",427","10,4",0,",810",",276",",226",",222",",087",",190",0,",445",",543",",383",",392",",427",",353",0,",469",",791",0,",095",",250"
9,New York Liberty,34,6650,",397","12,3",0,",688",",262",",125",",179",",098",",312",0,",426",",518",",384",",362",",376",",335",0,",467",",806",0,",081",",231"
10,Phoenix Mercury,34,6675,",443","12,6",0,",703",",255",",106",",202",",118",",297",0,",475",",597",",428",",411",",385",",367",0,",511",",766",0,",086",",371"
11,Sacramento Monarchs*,34,6875,",420","9,6",0,",789",",344",",205",",169",",071",",211",0,",441",",571",",351",",332",",327",",341",0,",493",",847",0,",072",",273"
12,San Antonio Silver Stars,34,6800,",406","11,7",0,",753",",236",",200",",216",",101",",247",0,",427",",623",",353",",324",",339",",340",0,",540",",783",0,",079",",273"
13,Seattle Storm*,34,6800,",452","11,0",0,",776",",272",",189",",209",",105",",224",0,",486",",668",",333",",423",",413",",337",0,",500",",713",0,",131",",290"
14,Washington Mystics*,34,6850,",462","10,8",0,",763",",304",",182",",179",",098",",237",0,",494",",620",",378",",407",",481",",358",0,",509",",824",0,",100",",423"


===== wnba_2006_opponent_shooting.txt =====
% of FGA by Distance,FG% by Distance,% of FG Ast'd,Corner,Rk,Team,G,MP,FG%,Dist.,,2P,0-3,3-10,10-16,16-3P,3P,,2P,0-3,3-10,10-16,16-3P,3P,,2P,3P,,%3PA,3P%
1,Charlotte Sting,34,6825,",424",10,0,",784",",347",",147",",185",",105",",216",0,",449",",579",",349",",335",",358",",333",0,",516",",852",0,",099",",261"
2,Chicago Sky,34,6800,",452",10,0,",750",",374",",128",",155",",095",",250",0,",479",",585",",372",",343",",424",",373",0,",581",",875",0,",118",",317"
3,Connecticut Sun*,34,6825,",402",11,0,",784",",264",",187",",224",",109",",216",0,",425",",549",",307",",380",",416",",321",0,",510",",785",0,",102",",346"
4,Detroit Shock*,34,6825,",388",12,0,",741",",257",",140",",235",",109",",259",0,",415",",519",",338",",352",",404",",312",0,",517",",743",0,",102",",351"
5,Houston Comets*,34,6925,",416",11,0,",778",",311",",137",",212",",118",",222",0,",449",",571",",379",",368",",357",",298",0,",526",",784",0,",081",",300"
6,Indiana Fever*,34,6850,",432",11,0,",783",",244",",214",",200",",124",",217",0,",467",",627",",406",",340",",461",",309",0,",536",",781",0,",128",",246"
7,Los Angeles Sparks*,34,6825,",400",12,0,",739",",277",",134",",212",",116",",261",0,",419",",555",",358",",313",",360",",344",0,",581",",878",0,",088",",400"
8,Minnesota Lynx,34,6825,",434",11,0,",766",",325",",144",",207",",090",",234",0,",466",",602",",327",",383",",385",",330",0,",568",",872",0,",065",",314"
9,New York Liberty,34,6650,",451",10,0,",790",",334",",161",",186",",108",",210",0,",473",",558",",428",",407",",393",",366",0,",468",",780",0,",108",",340"
10,Phoenix Mercury,34,6675,",436",11,0,",741",",287",",160",",193",",100",",259",0,",476",",613",",396",",392",",371",",323",0,",496",",843",0,",127",",267"
11,Sacramento Monarchs*,34,6875,",431",12,0,",749",",280",",138",",205",",127",",251",0,",473",",595",",398",",406",",395",",308",0,",527",",833",0,",077",",282"
